발생연도,성,국제질병분류코드,암종,연령군,발생자수(명),발생률(명/10만명),연결test
2000,남녀전체,C25,췌장,45-49세,127,4.4,2000남C2545-49세
2000,남녀전체,C25,췌장,50-54세,192,8.3,2000남C2550-54세
2000,남녀전체,C25,췌장,55-59세,326,15.6,2000남C2555-59세
2000,남녀전체,C25,췌장,60-64세,438,24.4,2000남C2560-64세
2000,남녀전체,C25,췌장,65-69세,425,32.7,2000남C2565-69세
2000,남녀전체,C25,췌장,70-74세,411,46.5,2000남C2570-74세
2000,남녀전체,C25,췌장,75-79세,318,54.2,2000남C2575-79세
2000,남녀전체,C25,췌장,80-84세,177,57.2,2000남C2580-84세
2000,남녀전체,C25,췌장,85세이상,83,44.4,2000남C2585세이상
2000,남녀전체,C25,췌장,전체,2695,5.7,2000남C25전체
2000,남녀전체,C32,후두,00-04세,,,2000남C3200-04세
2000,남녀전체,C32,후두,05-09세,1,0,2000남C3205-09세
2000,남녀전체,C32,후두,10-14세,,,2000남C3210-14세
2000,남녀전체,C32,후두,15-19세,2,0.1,2000남C3215-19세
2000,남녀전체,C32,후두,20-24세,,,2000남C3220-24세
2000,남녀전체,C32,후두,25-29세,1,0,2000남C3225-29세
2000,남녀전체,C32,후두,30-34세,2,0,2000남C3230-34세
2000,남녀전체,C32,후두,35-39세,7,0.2,2000남C3235-39세
2000,남녀전체,C32,후두,40-44세,29,0.7,2000남C3240-44세
2000,남녀전체,C32,후두,45-49세,53,1.8,2000남C3245-49세
2000,남녀전체,C32,후두,50-54세,101,4.4,2000남C3250-54세
2000,남녀전체,C32,후두,55-59세,143,6.8,2000남C3255-59세
2000,남녀전체,C32,후두,60-64세,217,12.1,2000남C3260-64세
2000,남녀전체,C32,후두,65-69세,208,16,2000남C3265-69세
2000,남녀전체,C32,후두,70-74세,130,14.7,2000남C3270-74세
2000,남녀전체,C32,후두,75-79세,83,14.1,2000남C3275-79세
2000,남녀전체,C32,후두,80-84세,40,12.9,2000남C3280-84세
2000,남녀전체,C32,후두,85세이상,9,4.8,2000남C3285세이상
2000,남녀전체,C32,후두,전체,1026,2.2,2000남C32전체
2000,남녀전체,C33-C34,폐,00-04세,1,0,2000남C33-C3400-04세
2000,남녀전체,C33-C34,폐,05-09세,1,0,2000남C33-C3405-09세
2000,남녀전체,C33-C34,폐,10-14세,1,0,2000남C33-C3410-14세
2000,남녀전체,C33-C34,폐,15-19세,6,0.2,2000남C33-C3415-19세
2000,남녀전체,C33-C34,폐,20-24세,14,0.4,2000남C33-C3420-24세
2000,남녀전체,C33-C34,폐,25-29세,28,0.6,2000남C33-C3425-29세
2000,남녀전체,C33-C34,폐,30-34세,83,1.9,2000남C33-C3430-34세
2000,남녀전체,C33-C34,폐,35-39세,148,3.4,2000남C33-C3435-39세
2000,남녀전체,C33-C34,폐,40-44세,324,8,2000남C33-C3440-44세
2000,남녀전체,C33-C34,폐,45-49세,507,17.5,2000남C33-C3445-49세
2000,남녀전체,C33-C34,폐,50-54세,843,36.4,2000남C33-C3450-54세
2000,남녀전체,C33-C34,폐,55-59세,1447,69.3,2000남C33-C3455-59세
2000,남녀전체,C33-C34,폐,60-64세,2163,120.4,2000남C33-C3460-64세
2000,남녀전체,C33-C34,폐,65-69세,2500,192.1,2000남C33-C3465-69세
2000,남녀전체,C33-C34,폐,70-74세,2242,253.8,2000남C33-C3470-74세
2000,남녀전체,C33-C34,폐,75-79세,1846,314.4,2000남C33-C3475-79세
2000,남녀전체,C33-C34,폐,80-84세,846,273.3,2000남C33-C3480-84세
2000,남녀전체,C33-C34,폐,85세이상,390,208.6,2000남C33-C3485세이상
2000,남녀전체,C33-C34,폐,전체,13390,28.2,2000남C33-C34전체
2000,남녀전체,C50,유방,00-04세,,,2000남C5000-04세
2000,남녀전체,C50,유방,05-09세,,,2000남C5005-09세
2000,남녀전체,C50,유방,10-14세,,,2000남C5010-14세
2000,남녀전체,C50,유방,15-19세,3,0.1,2000남C5015-19세
2000,남녀전체,C50,유방,20-24세,18,0.5,2000남C5020-24세
2000,남녀전체,C50,유방,25-29세,145,3.2,2000남C5025-29세
2000,남녀전체,C50,유방,30-34세,391,8.7,2000남C5030-34세
2000,남녀전체,C50,유방,35-39세,737,16.7,2000남C5035-39세
2000,남녀전체,C50,유방,40-44세,1178,29,2000남C5040-44세
2000,남녀전체,C50,유방,45-49세,1033,35.7,2000남C5045-49세
2000,남녀전체,C50,유방,50-54세,785,33.9,2000남C5050-54세
2000,남녀전체,C50,유방,55-59세,579,27.7,2000남C5055-59세
2000,남녀전체,C50,유방,60-64세,418,23.3,2000남C5060-64세
2000,남녀전체,C50,유방,65-69세,277,21.3,2000남C5065-69세
2000,남녀전체,C50,유방,70-74세,165,18.7,2000남C5070-74세
2000,남녀전체,C50,유방,75-79세,102,17.4,2000남C5075-79세
2000,남녀전체,C50,유방,80-84세,39,12.6,2000남C5080-84세
2000,남녀전체,C50,유방,85세이상,36,19.3,2000남C5085세이상
2000,남녀전체,C50,유방,전체,5906,12.4,2000남C50전체
2000,남녀전체,C53,자궁경부,00-04세,,,2000남C5300-04세
2000,남녀전체,C53,자궁경부,05-09세,,,2000남C5305-09세
2000,남녀전체,C53,자궁경부,10-14세,,,2000남C5310-14세
2000,남녀전체,C53,자궁경부,15-19세,2,0.1,2000남C5315-19세
2000,남녀전체,C53,자궁경부,20-24세,7,0.2,2000남C5320-24세
2000,남녀전체,C53,자궁경부,25-29세,78,1.7,2000남C5325-29세
2000,남녀전체,C53,자궁경부,30-34세,289,6.5,2000남C5330-34세
2000,남녀전체,C53,자궁경부,35-39세,528,12,2000남C5335-39세
2000,남녀전체,C53,자궁경부,40-44세,656,16.1,2000남C5340-44세
2000,남녀전체,C53,자궁경부,45-49세,546,18.8,2000남C5345-49세
2000,남녀전체,C53,자궁경부,50-54세,409,17.6,2000남C5350-54세
2000,남녀전체,C53,자궁경부,55-59세,466,22.3,2000남C5355-59세
2000,남녀전체,C53,자궁경부,60-64세,409,22.8,2000남C5360-64세
2000,남녀전체,C53,자궁경부,65-69세,331,25.4,2000남C5365-69세
2000,남녀전체,C53,자궁경부,70-74세,272,30.8,2000남C5370-74세
2000,남녀전체,C53,자궁경부,75-79세,157,26.7,2000남C5375-79세
2000,남녀전체,C53,자궁경부,80-84세,65,21,2000남C5380-84세
2000,남녀전체,C53,자궁경부,85세이상,38,20.3,2000남C5385세이상
2000,남녀전체,C53,자궁경부,전체,4253,8.9,2000남C53전체
2000,남녀전체,C54,자궁체부,00-04세,,,2000남C5400-04세
2000,남녀전체,C54,자궁체부,05-09세,,,2000남C5405-09세
2000,남녀전체,C54,자궁체부,10-14세,,,2000남C5410-14세
2000,남녀전체,C54,자궁체부,15-19세,,,2000남C5415-19세
2000,남녀전체,C54,자궁체부,20-24세,2,0.1,2000남C5420-24세
2000,남녀전체,C54,자궁체부,25-29세,15,0.3,2000남C5425-29세
2000,남녀전체,C54,자궁체부,30-34세,41,0.9,2000남C5430-34세
2000,남녀전체,C54,자궁체부,35-39세,51,1.2,2000남C5435-39세
2000,남녀전체,C54,자궁체부,40-44세,90,2.2,2000남C5440-44세
2000,남녀전체,C54,자궁체부,45-49세,110,3.8,2000남C5445-49세
2000,남녀전체,C54,자궁체부,50-54세,129,5.6,2000남C5450-54세
2000,남녀전체,C54,자궁체부,55-59세,110,5.3,2000남C5455-59세
2000,남녀전체,C54,자궁체부,60-64세,77,4.3,2000남C5460-64세
2000,남녀전체,C54,자궁체부,65-69세,32,2.5,2000남C5465-69세
2000,남녀전체,C54,자궁체부,70-74세,25,2.8,2000남C5470-74세
2000,남녀전체,C54,자궁체부,75-79세,15,2.6,2000남C5475-79세
2000,남녀전체,C54,자궁체부,80-84세,6,1.9,2000남C5480-84세
2000,남녀전체,C54,자궁체부,85세이상,1,0.5,2000남C5485세이상
2000,남녀전체,C54,자궁체부,전체,704,1.5,2000남C54전체
2000,남녀전체,C56,난소,00-04세,1,0,2000남C5600-04세
2000,남녀전체,C56,난소,05-09세,7,0.2,2000남C5605-09세
2000,남녀전체,C56,난소,10-14세,11,0.3,2000남C5610-14세
2000,남녀전체,C56,난소,15-19세,38,1,2000남C5615-19세
2000,남녀전체,C56,난소,20-24세,60,1.5,2000남C5620-24세
2000,남녀전체,C56,난소,25-29세,57,1.3,2000남C5625-29세
2000,남녀전체,C56,난소,30-34세,60,1.3,2000남C5630-34세
2000,남녀전체,C56,난소,35-39세,93,2.1,2000남C5635-39세
2000,남녀전체,C56,난소,40-44세,146,3.6,2000남C5640-44세
2000,남녀전체,C56,난소,45-49세,147,5.1,2000남C5645-49세
2000,남녀전체,C56,난소,50-54세,132,5.7,2000남C5650-54세
2000,남녀전체,C56,난소,55-59세,128,6.1,2000남C5655-59세
2000,남녀전체,C56,난소,60-64세,135,7.5,2000남C5660-64세
2000,남녀전체,C56,난소,65-69세,93,7.1,2000남C5665-69세
2000,남녀전체,C56,난소,70-74세,77,8.7,2000남C5670-74세
2000,남녀전체,C56,난소,75-79세,57,9.7,2000남C5675-79세
2000,남녀전체,C56,난소,80-84세,32,10.3,2000남C5680-84세
2000,남녀전체,C56,난소,85세이상,15,8,2000남C5685세이상
2000,남녀전체,C56,난소,전체,1289,2.7,2000남C56전체
2000,남녀전체,C61,전립선,00-04세,,,2000남C6100-04세
2000,남녀전체,C61,전립선,05-09세,,,2000남C6105-09세
2000,남녀전체,C61,전립선,10-14세,,,2000남C6110-14세
2000,남녀전체,C61,전립선,15-19세,,,2000남C6115-19세
2000,남녀전체,C61,전립선,20-24세,,,2000남C6120-24세
2000,남녀전체,C61,전립선,25-29세,,,2000남C6125-29세
2000,남녀전체,C61,전립선,30-34세,2,0,2000남C6130-34세
2000,남녀전체,C61,전립선,35-39세,,,2000남C6135-39세
2000,남녀전체,C61,전립선,40-44세,3,0.1,2000남C6140-44세
2000,남녀전체,C61,전립선,45-49세,17,0.6,2000남C6145-49세
2000,남녀전체,C61,전립선,50-54세,34,1.5,2000남C6150-54세
2000,남녀전체,C61,전립선,55-59세,81,3.9,2000남C6155-59세
2000,남녀전체,C61,전립선,60-64세,167,9.3,2000남C6160-64세
2000,남녀전체,C61,전립선,65-69세,259,19.9,2000남C6165-69세
2000,남녀전체,C61,전립선,70-74세,254,28.8,2000남C6170-74세
2000,남녀전체,C61,전립선,75-79세,261,44.5,2000남C6175-79세
2000,남녀전체,C61,전립선,80-84세,161,52,2000남C6180-84세
2000,남녀전체,C61,전립선,85세이상,65,34.8,2000남C6185세이상
2000,남녀전체,C61,전립선,전체,1304,2.7,2000남C61전체
2000,남녀전체,C62,고환,00-04세,17,0.5,2000남C6200-04세
2000,남녀전체,C62,고환,05-09세,1,0,2000남C6205-09세
2000,남녀전체,C62,고환,10-14세,2,0.1,2000남C6210-14세
2000,남녀전체,C62,고환,15-19세,6,0.2,2000남C6215-19세
2000,남녀전체,C62,고환,20-24세,21,0.5,2000남C6220-24세
2000,남녀전체,C62,고환,25-29세,20,0.4,2000남C6225-29세
2000,남녀전체,C62,고환,30-34세,27,0.6,2000남C6230-34세
2000,남녀전체,C62,고환,35-39세,11,0.2,2000남C6235-39세
2000,남녀전체,C62,고환,40-44세,10,0.2,2000남C6240-44세
2000,남녀전체,C62,고환,45-49세,7,0.2,2000남C6245-49세
2000,남녀전체,C62,고환,50-54세,2,0.1,2000남C6250-54세
2000,남녀전체,C62,고환,55-59세,,,2000남C6255-59세
2000,남녀전체,C62,고환,60-64세,2,0.1,2000남C6260-64세
2000,남녀전체,C62,고환,65-69세,1,0.1,2000남C6265-69세
2000,남녀전체,C62,고환,70-74세,1,0.1,2000남C6270-74세
2000,남녀전체,C62,고환,75-79세,2,0.3,2000남C6275-79세
2000,남녀전체,C62,고환,80-84세,2,0.6,2000남C6280-84세
2000,남녀전체,C62,고환,85세이상,,,2000남C6285세이상
2000,남녀전체,C62,고환,전체,132,0.3,2000남C62전체
2000,남녀전체,C64,신장,00-04세,41,1.3,2000남C6400-04세
2000,남녀전체,C64,신장,05-09세,6,0.2,2000남C6405-09세
2000,남녀전체,C64,신장,10-14세,2,0.1,2000남C6410-14세
2000,남녀전체,C64,신장,15-19세,1,0,2000남C6415-19세
2000,남녀전체,C64,신장,20-24세,11,0.3,2000남C6420-24세
2000,남녀전체,C64,신장,25-29세,11,0.2,2000남C6425-29세
2000,남녀전체,C64,신장,30-34세,28,0.6,2000남C6430-34세
2000,남녀전체,C64,신장,35-39세,77,1.7,2000남C6435-39세
2000,남녀전체,C64,신장,40-44세,133,3.3,2000남C6440-44세
2000,남녀전체,C64,신장,45-49세,139,4.8,2000남C6445-49세
2000,남녀전체,C64,신장,50-54세,154,6.6,2000남C6450-54세
2000,남녀전체,C64,신장,55-59세,168,8,2000남C6455-59세
2000,남녀전체,C64,신장,60-64세,214,11.9,2000남C6460-64세
2000,남녀전체,C64,신장,65-69세,180,13.8,2000남C6465-69세
2000,남녀전체,C64,신장,70-74세,131,14.8,2000남C6470-74세
2000,남녀전체,C64,신장,75-79세,83,14.1,2000남C6475-79세
2000,남녀전체,C64,신장,80-84세,35,11.3,2000남C6480-84세
2000,남녀전체,C64,신장,85세이상,19,10.2,2000남C6485세이상
2000,남녀전체,C64,신장,전체,1433,3,2000남C64전체
2000,남녀전체,C67,방광,00-04세,2,0.1,2000남C6700-04세
2000,남녀전체,C67,방광,05-09세,,,2000남C6705-09세
2000,남녀전체,C67,방광,10-14세,,,2000남C6710-14세
2000,남녀전체,C67,방광,15-19세,1,0,2000남C6715-19세
2000,남녀전체,C67,방광,20-24세,4,0.1,2000남C6720-24세
2000,남녀전체,C67,방광,25-29세,8,0.2,2000남C6725-29세
2000,남녀전체,C67,방광,30-34세,21,0.5,2000남C6730-34세
2000,남녀전체,C67,방광,35-39세,43,1,2000남C6735-39세
2000,남녀전체,C67,방광,40-44세,66,1.6,2000남C6740-44세
2000,남녀전체,C67,방광,45-49세,111,3.8,2000남C6745-49세
2000,남녀전체,C67,방광,50-54세,164,7.1,2000남C6750-54세
2000,남녀전체,C67,방광,55-59세,241,11.5,2000남C6755-59세
2000,남녀전체,C67,방광,60-64세,369,20.5,2000남C6760-64세
2000,남녀전체,C67,방광,65-69세,337,25.9,2000남C6765-69세
2000,남녀전체,C67,방광,70-74세,347,39.3,2000남C6770-74세
2000,남녀전체,C67,방광,75-79세,295,50.2,2000남C6775-79세
2000,남녀전체,C67,방광,80-84세,152,49.1,2000남C6780-84세
2000,남녀전체,C67,방광,85세이상,74,39.6,2000남C6785세이상
2000,남녀전체,C67,방광,전체,2235,4.7,2000남C67전체
2000,남녀전체,C70-C72,뇌 및 중추신경계,00-04세,63,1.9,2000남C70-C7200-04세
2000,남녀전체,C70-C72,뇌 및 중추신경계,05-09세,68,1.9,2000남C70-C7205-09세
2000,남녀전체,C70-C72,뇌 및 중추신경계,10-14세,50,1.6,2000남C70-C7210-14세
2000,남녀전체,C70-C72,뇌 및 중추신경계,15-19세,55,1.4,2000남C70-C7215-19세
2000,남녀전체,C70-C72,뇌 및 중추신경계,20-24세,46,1.2,2000남C70-C7220-24세
2000,남녀전체,C70-C72,뇌 및 중추신경계,25-29세,62,1.4,2000남C70-C7225-29세
2000,남녀전체,C70-C72,뇌 및 중추신경계,30-34세,76,1.7,2000남C70-C7230-34세
2000,남녀전체,C70-C72,뇌 및 중추신경계,35-39세,91,2.1,2000남C70-C7235-39세
2000,남녀전체,C70-C72,뇌 및 중추신경계,40-44세,99,2.4,2000남C70-C7240-44세
2000,남녀전체,C70-C72,뇌 및 중추신경계,45-49세,87,3,2000남C70-C7245-49세
2000,남녀전체,C70-C72,뇌 및 중추신경계,50-54세,99,4.3,2000남C70-C7250-54세
2000,남녀전체,C70-C72,뇌 및 중추신경계,55-59세,114,5.5,2000남C70-C7255-59세
2000,남녀전체,C70-C72,뇌 및 중추신경계,60-64세,122,6.8,2000남C70-C7260-64세
2000,남녀전체,C70-C72,뇌 및 중추신경계,65-69세,107,8.2,2000남C70-C7265-69세
2000,남녀전체,C70-C72,뇌 및 중추신경계,70-74세,93,10.5,2000남C70-C7270-74세
2000,남녀전체,C70-C72,뇌 및 중추신경계,75-79세,58,9.9,2000남C70-C7275-79세
2000,남녀전체,C70-C72,뇌 및 중추신경계,80-84세,32,10.3,2000남C70-C7280-84세
2000,남녀전체,C70-C72,뇌 및 중추신경계,85세이상,8,4.3,2000남C70-C7285세이상
2000,남녀전체,C70-C72,뇌 및 중추신경계,전체,1330,2.8,2000남C70-C72전체
2000,남녀전체,C73,갑상선,00-04세,,,2000남C7300-04세
2000,남녀전체,C73,갑상선,05-09세,5,0.1,2000남C7305-09세
2000,남녀전체,C73,갑상선,10-14세,15,0.5,2000남C7310-14세
2000,남녀전체,C73,갑상선,15-19세,60,1.6,2000남C7315-19세
2000,남녀전체,C73,갑상선,20-24세,122,3.1,2000남C7320-24세
2000,남녀전체,C73,갑상선,25-29세,262,5.8,2000남C7325-29세
2000,남녀전체,C73,갑상선,30-34세,291,6.5,2000남C7330-34세
2000,남녀전체,C73,갑상선,35-39세,365,8.3,2000남C7335-39세
2000,남녀전체,C73,갑상선,40-44세,436,10.7,2000남C7340-44세
2000,남녀전체,C73,갑상선,45-49세,377,13,2000남C7345-49세
2000,남녀전체,C73,갑상선,50-54세,349,15.1,2000남C7350-54세
2000,남녀전체,C73,갑상선,55-59세,325,15.6,2000남C7355-59세
2000,남녀전체,C73,갑상선,60-64세,268,14.9,2000남C7360-64세
2000,남녀전체,C73,갑상선,65-69세,176,13.5,2000남C7365-69세
2000,남녀전체,C73,갑상선,70-74세,102,11.5,2000남C7370-74세
2000,남녀전체,C73,갑상선,75-79세,77,13.1,2000남C7375-79세
2000,남녀전체,C73,갑상선,80-84세,35,11.3,2000남C7380-84세
2000,남녀전체,C73,갑상선,85세이상,23,12.3,2000남C7385세이상
2000,남녀전체,C73,갑상선,전체,3288,6.9,2000남C73전체
2000,남녀전체,C81,호지킨림프종,00-04세,1,0,2000남C8100-04세
2000,남녀전체,C81,호지킨림프종,05-09세,1,0,2000남C8105-09세
2000,남녀전체,C81,호지킨림프종,10-14세,5,0.2,2000남C8110-14세
2000,남녀전체,C81,호지킨림프종,15-19세,12,0.3,2000남C8115-19세
2000,남녀전체,C81,호지킨림프종,20-24세,9,0.2,2000남C8120-24세
2000,남녀전체,C81,호지킨림프종,25-29세,8,0.2,2000남C8125-29세
2000,남녀전체,C81,호지킨림프종,30-34세,15,0.3,2000남C8130-34세
2000,남녀전체,C81,호지킨림프종,35-39세,8,0.2,2000남C8135-39세
2000,남녀전체,C81,호지킨림프종,40-44세,10,0.2,2000남C8140-44세
2000,남녀전체,C81,호지킨림프종,45-49세,11,0.4,2000남C8145-49세
2000,남녀전체,C81,호지킨림프종,50-54세,9,0.4,2000남C8150-54세
2000,남녀전체,C81,호지킨림프종,55-59세,10,0.5,2000남C8155-59세
2000,남녀전체,C81,호지킨림프종,60-64세,9,0.5,2000남C8160-64세
2000,남녀전체,C81,호지킨림프종,65-69세,9,0.7,2000남C8165-69세
2000,남녀전체,C81,호지킨림프종,70-74세,8,0.9,2000남C8170-74세
2000,남녀전체,C81,호지킨림프종,75-79세,6,1,2000남C8175-79세
2000,남녀전체,C81,호지킨림프종,80-84세,1,0.3,2000남C8180-84세
2000,남녀전체,C81,호지킨림프종,85세이상,1,0.5,2000남C8185세이상
2000,남녀전체,C81,호지킨림프종,전체,133,0.3,2000남C81전체
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,00-04세,31,1,"2000남C82-C86,C9600-04세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,05-09세,45,1.3,"2000남C82-C86,C9605-09세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,10-14세,20,0.6,"2000남C82-C86,C9610-14세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,15-19세,52,1.4,"2000남C82-C86,C9615-19세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,20-24세,35,0.9,"2000남C82-C86,C9620-24세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,25-29세,65,1.4,"2000남C82-C86,C9625-29세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,30-34세,82,1.8,"2000남C82-C86,C9630-34세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,35-39세,114,2.6,"2000남C82-C86,C9635-39세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,40-44세,154,3.8,"2000남C82-C86,C9640-44세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,45-49세,159,5.5,"2000남C82-C86,C9645-49세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,50-54세,192,8.3,"2000남C82-C86,C9650-54세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,55-59세,213,10.2,"2000남C82-C86,C9655-59세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,60-64세,241,13.4,"2000남C82-C86,C9660-64세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,65-69세,223,17.1,"2000남C82-C86,C9665-69세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,70-74세,183,20.7,"2000남C82-C86,C9670-74세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,75-79세,117,19.9,"2000남C82-C86,C9675-79세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,80-84세,75,24.2,"2000남C82-C86,C9680-84세"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,85세이상,21,11.2,"2000남C82-C86,C9685세이상"
2000,남녀전체,"C82-C86,C96",비호지킨 림프종,전체,2023,4.3,"2000남C82-C86,C96전체"
