진료년도,주상병코드,성별,환자수(명),청구건수(건),요양급여비용(원),보험자부담금(원)
2014,P00,여,519 ,1019 ,280235050 ,268493310 
2014,P01,남,655 ,1546 ,713824930 ,702215030 
2014,P01,여,726 ,1493 ,508786840 ,495384150 
2014,P02,남,131 ,227 ,171563680 ,168945280 
2014,P02,여,154 ,269 ,154492130 ,150732700 
2014,P03,남,371 ,740 ,147395900 ,143092100 
2014,P03,여,375 ,724 ,140131350 ,136248250 
2014,P04,남,48 ,63 ,31911580 ,31461130 
2014,P04,여,56 ,82 ,13619170 ,12920620 
2014,P05,남,899 ,2053 ,1089752890 ,1053198100 
2014,P05,여,1162 ,2654 ,1344268930 ,1296894100 
2014,P07,남,9195 ,34455 ,61806893640 ,61218463980 
2014,P07,여,7925 ,29038 ,51289112740 ,50799678800 
2014,P08,남,286 ,490 ,195432630 ,190558230 
2014,P08,여,196 ,286 ,113789310 ,111423490 
2014,P10,남,41 ,74 ,51564690 ,46735830 
2014,P10,여,22 ,39 ,31997170 ,27485840 
2014,P11,남,127 ,526 ,358304950 ,350366520 
2014,P11,여,103 ,583 ,319493950 ,309416950 
2014,P12,남,643 ,1024 ,134679550 ,119892370 
2014,P12,여,474 ,748 ,69048840 ,61981550 
2014,P13,남,659 ,1013 ,81360700 ,73893600 
2014,P13,여,578 ,873 ,71695400 ,65194330 
2014,P14,남,76 ,1361 ,51225570 ,37693890 
2014,P14,여,102 ,1690 ,68528180 ,48242230 
2014,P15,남,246 ,431 ,7038970 ,5431970 
2014,P15,여,211 ,358 ,7351470 ,5813520 
2014,P20,남,305 ,612 ,419156980 ,413322840 
2014,P20,여,293 ,588 ,364636910 ,358308750 
2014,P21,남,304 ,667 ,1037818500 ,1012545110 
2014,P21,여,218 ,531 ,1173555470 ,1132683800 
2014,P22,남,6625 ,72855 ,42635986030 ,41797199140 
2014,P22,여,5054 ,53347 ,33968817890 ,33364156550 
2014,P23,남,461 ,701 ,1000803410 ,993380840 
2014,P23,여,536 ,1452 ,625145810 ,615126660 
2014,P24,남,1020 ,2803 ,2884296480 ,2860556430 
2014,P24,여,834 ,2186 ,2121454890 ,2103235280 
2014,P25,남,177 ,260 ,451192160 ,446751230 
2014,P25,여,78 ,111 ,177560670 ,176007970 
2014,P26,남,13 ,15 ,86578900 ,86319500 
2014,P26,여,10 ,34 ,29248870 ,28943570 
2014,P27,남,400 ,1506 ,1819998470 ,1724330160 
2014,P27,여,340 ,1269 ,1332203050 ,1260465250 
2014,P28,남,1143 ,1805 ,892358310 ,861816210 
2014,P28,여,925 ,1572 ,633883010 ,602639320 
2014,P29,남,253 ,574 ,1055447390 ,1043651980 
2014,P29,여,160 ,282 ,466131030 ,462837560 
2014,P35,남,157 ,332 ,74937620 ,71600920 
2014,P35,여,292 ,507 ,127516540 ,121803750 
2014,P36,남,1408 ,2400 ,3215741140 ,3181910260 
2014,P36,여,1200 ,2125 ,2304329670 ,2271924740 
2014,P37,남,93 ,137 ,60257480 ,58632510 
2014,P37,여,92 ,151 ,9587810 ,8487670 
2014,P38,남,8445 ,23392 ,436235180 ,340243750 
2014,P38,여,8143 ,22357 ,425235550 ,334081000 
2014,P39,남,4370 ,7726 ,418001450 ,384317060 
2014,P39,여,3490 ,5741 ,265428440 ,239189380 
2014,P50,남,10 ,16 ,3915740 ,3683290 
2014,P50,여,19 ,50 ,28158980 ,27649380 
2014,P51,남,693 ,1054 ,19015510 ,14466010 
2014,P51,여,694 ,1057 ,18790060 ,14683810 
2014,P52,남,293 ,1560 ,280932590 ,264138020 
2014,P52,여,204 ,924 ,183992510 ,167427340 
2014,P53,남,35 ,85 ,22833140 ,22443040 
2014,P53,여,39 ,92 ,32690520 ,32314870 
2014,P54,남,319 ,479 ,177285540 ,173287990 
2014,P54,여,327 ,484 ,159868160 ,156130630 
2014,P55,남,72 ,104 ,26910480 ,26164780 
2014,P55,여,74 ,121 ,40034570 ,38911220 
2014,P56,남,2 ,3 ,56530 ,6230 
2014,P56,여,7 ,14 ,32067100 ,31812800 
2014,P57,남,55 ,79 ,21767690 ,21378540 
2014,P57,여,46 ,73 ,38122560 ,37691450 
2014,P58,남,249 ,335 ,54402130 ,52726130 
2014,P58,여,234 ,308 ,34386820 ,33003010 
2014,P59,남,26567 ,113037 ,7031024690 ,6514144650 
2014,P59,여,22026 ,91008 ,5482634820 ,5073550240 
2014,P60,남,9 ,10 ,37220280 ,37132230 
2014,P60,여,6 ,6 ,28192900 ,28134150 
2014,P61,남,196 ,356 ,168367570 ,162122460 
2014,P61,여,207 ,370 ,150022180 ,144376610 
2014,P70,남,876 ,1880 ,627093700 ,613358340 
2014,P70,여,830 ,1702 ,572658260 ,561108970 
2014,P71,남,224 ,378 ,120273270 ,115432010 
2014,P71,여,147 ,233 ,105275690 ,102608340 
2014,P72,남,569 ,1162 ,108687380 ,87679030 
2014,P72,여,492 ,993 ,115841130 ,96867070 
2014,P74,남,233 ,334 ,108728090 ,104861390 
2014,P74,여,179 ,240 ,100610500 ,98564910 
2014,P75,남,5 ,7 ,6706020 ,6440830 
2014,P75,여,5 ,11 ,6047440 ,5639710 
2014,P76,남,97 ,247 ,241931840 ,234258680 
2014,P76,여,96 ,152 ,115093980 ,112307520 
2014,P77,남,72 ,301 ,394504600 ,378543800 
2014,P77,여,62 ,124 ,215486120 ,208695000 
2014,P78,남,1631 ,2482 ,327586200 ,311257700 
2014,P78,여,1484 ,2204 ,290429550 ,278036170 
2014,P80,남,29 ,36 ,5820870 ,5093100 
2014,P80,여,24 ,30 ,10713810 ,10308860 
2014,P81,남,400 ,509 ,184577460 ,179570610 
2014,P81,여,346 ,435 ,154211530 ,150721920 
2014,P83,남,6392 ,12526 ,859194740 ,734938370 
2014,P83,여,3659 ,7532 ,296184400 ,260346920 
2014,P90,남,503 ,1400 ,993683820 ,962513630 
2014,P90,여,351 ,934 ,676976410 ,652257110 
2014,P91,남,495 ,6503 ,1080515810 ,997920460 
2014,P91,여,418 ,5199 ,826540880 ,745155020 
2014,P92,남,5735 ,9536 ,616268230 ,574730090 
2014,P92,여,5591 ,9266 ,529758980 ,489154610 
2014,P93,남,1 ,1 ,141310 ,69610 
2014,P93,여,8 ,8 ,680220 ,405920 
2014,P94,남,128 ,1097 ,298926390 ,275913860 
2014,P94,여,84 ,707 ,129397910 ,114009990 
2014,P95,여,195 ,352 ,47268040 ,37212530 
2014,P96,남,686 ,1304 ,226174740 ,219231390 
2014,P96,여,712 ,1362 ,136783080 ,129151200 
2014,Q00,남,5 ,5 ,19402050 ,19332850 
2014,Q00,여,24 ,58 ,60845710 ,45651360 
2014,Q01,남,54 ,167 ,47401540 ,38021330 
2014,Q01,여,58 ,135 ,46154780 ,37322330 
2014,Q02,남,224 ,999 ,88187220 ,65952650 
2014,Q02,여,246 ,1524 ,180780860 ,156320180 
2014,Q03,남,264 ,2624 ,384595730 ,339106140 
2014,Q03,여,215 ,3887 ,326929140 ,289444570 
2014,Q04,남,1139 ,8036 ,1001290370 ,838103490 
2014,Q04,여,938 ,7718 ,868287890 ,715808100 
2014,Q05,남,1090 ,6399 ,867265820 ,780397150 
2014,Q05,여,1027 ,6053 ,859140840 ,773115010 
2014,Q06,남,374 ,985 ,239233980 ,194833540 
2014,Q06,여,350 ,1021 ,226341730 ,185801450 
2014,Q07,남,392 ,2916 ,370205690 ,325280460 
2014,Q07,여,469 ,2683 ,490097600 ,428936860 
2014,Q10,남,8660 ,19135 ,1850698950 ,1310823470 
2014,Q10,여,7478 ,16715 ,1678789640 ,1189930370 
2014,Q11,남,698 ,1507 ,70290430 ,41654430 
2014,Q11,여,516 ,1162 ,52122220 ,31813720 
2014,Q12,남,751 ,1597 ,159752580 ,112632560 
2014,Q12,여,852 ,1948 ,198486650 ,140138250 
2014,Q13,남,284 ,702 ,38043500 ,22944180 
2014,Q13,여,308 ,685 ,33949800 ,18321090 
2014,Q14,남,523 ,973 ,60199560 ,33595220 
2014,Q14,여,416 ,740 ,40740070 ,21986840 
2014,Q15,남,578 ,1562 ,90179840 ,52214810 
2014,Q15,여,473 ,1307 ,91455650 ,59185610 
2014,Q16,남,1065 ,3594 ,504224110 ,357919080 
2014,Q16,여,584 ,1823 ,328930120 ,249403550 
2014,Q17,남,1745 ,5590 ,1103686290 ,811404500 
2014,Q17,여,1284 ,3598 ,564542040 ,410230580 
2014,Q18,남,5395 ,21176 ,1654623170 ,1130482670 
2014,Q18,여,6330 ,25525 ,1894062780 ,1298501890 
2014,Q20,남,1743 ,8046 ,7434546820 ,7101713080 
2014,Q20,여,1042 ,5057 ,5403772080 ,5178724690 
2014,Q21,남,15743 ,36148 ,17810423490 ,16361997610 
2014,Q21,여,17463 ,40217 ,20394030880 ,18750224240 
2014,Q22,남,1408 ,4145 ,2803335190 ,2642894910 
2014,Q22,여,1403 ,3922 ,1838408160 ,1721847440 
2014,Q23,남,1906 ,6770 ,2933925590 ,2775501590 
2014,Q23,여,1275 ,4530 ,2147275110 ,2040796470 
2014,Q24,남,1956 ,4994 ,1793032490 ,1653409720 
2014,Q24,여,1793 ,4575 ,1267857050 ,1159652270 
2014,Q25,남,2917 ,7326 ,6805697890 ,6516677640 
2014,Q25,여,3462 ,8379 ,6408669860 ,6104810970 
2014,Q26,남,407 ,1314 ,1840609780 ,1785977800 
2014,Q26,여,337 ,1110 ,977495670 ,933331100 
2014,Q27,남,1449 ,3967 ,1160243520 ,850053010 
2014,Q27,여,1773 ,4394 ,1293791680 ,971707840 
2014,Q28,남,2984 ,10749 ,6699614710 ,5433992960 
2014,Q28,여,2421 ,7536 ,4449111200 ,3549225060 
2014,Q30,남,138 ,290 ,29044130 ,20881820 
2014,Q30,여,128 ,217 ,19794210 ,13381600 
2014,Q31,남,630 ,1123 ,133383180 ,111604590 
2014,Q31,여,407 ,864 ,251809790 ,214645610 
2014,Q32,남,112 ,288 ,63059210 ,51318810 
2014,Q32,여,96 ,175 ,87114740 ,71644320 
2014,Q33,남,661 ,1695 ,822743680 ,697144550 
2014,Q33,여,638 ,1534 ,813268390 ,676178780 
2014,Q34,남,63 ,120 ,29387100 ,26504360 
2014,Q34,여,59 ,94 ,24226550 ,16736500 
2014,Q35,남,1113 ,3415 ,510443710 ,407061120 
2014,Q35,여,1305 ,4121 ,550892420 ,437811040 
2014,Q36,남,1106 ,2803 ,430940510 ,341157550 
2014,Q36,여,787 ,1805 ,232100860 ,179056680 
2014,Q37,남,576 ,1853 ,408856210 ,333170870 
2014,Q37,여,320 ,1098 ,210027790 ,170648120 
2014,Q38,남,21659 ,41564 ,2175710910 ,1645628110 
2014,Q38,여,14561 ,25975 ,1262349000 ,954087240 
2014,Q39,남,283 ,961 ,880730710 ,838429450 
2014,Q39,여,275 ,833 ,523939080 ,487488270 
2014,Q40,남,574 ,1142 ,538840070 ,492798160 
2014,Q40,여,280 ,573 ,227672820 ,202048220 
2014,Q41,남,169 ,500 ,855573150 ,839237280 
2014,Q41,여,150 ,471 ,682309810 ,672685960 
2014,Q42,남,672 ,2854 ,1216954370 ,1116645840 
2014,Q42,여,469 ,1983 ,721703680 ,649378580 
2014,Q43,남,1215 ,4021 ,2196309940 ,1963493090 
2014,Q43,여,687 ,2294 ,1461869690 ,1320512550 
2014,Q44,남,2548 ,4992 ,1674738280 ,1350885690 
2014,Q44,여,4744 ,9872 ,3561015030 ,2839878960 
2014,Q45,남,209 ,672 ,149490910 ,109294570 
2014,Q45,여,251 ,539 ,149820890 ,112377020 
2014,Q50,여,457 ,732 ,208776410 ,162348520 
2014,Q51,여,1141 ,2524 ,312758200 ,218006210 
2014,Q52,여,1921 ,3441 ,251314280 ,178711620 
2014,Q53,남,7281 ,16414 ,2508254780 ,2025874060 
2014,Q54,남,1915 ,5467 ,1482422190 ,1206074910 
2014,Q55,남,6038 ,9921 ,1173157000 ,904549370 
2014,Q56,남,99 ,306 ,17155600 ,11176410 
2014,Q56,여,116 ,331 ,30893190 ,21440590 
2014,Q60,남,441 ,1022 ,85878540 ,55669670 
2014,Q60,여,514 ,1239 ,78679310 ,45905030 
2014,Q61,남,6106 ,18470 ,1551618590 ,893408340 
2014,Q61,여,5753 ,18531 ,1839262400 ,1147612600 
2014,Q62,남,3324 ,8739 ,1037905240 ,795865310 
2014,Q62,여,1630 ,4232 ,619122290 ,456970410 
2014,Q63,남,390 ,800 ,88617330 ,59213100 
2014,Q63,여,428 ,888 ,128613340 ,92398760 
2014,Q64,남,509 ,1603 ,365131780 ,294451280 
2014,Q64,여,277 ,744 ,225608140 ,187601320 
2014,Q65,남,2834 ,4838 ,370499730 ,254701200 
2014,Q65,여,5502 ,10295 ,1042395220 ,756786600 
2014,Q66,남,6374 ,13268 ,972114130 ,635253220 
2014,Q66,여,5296 ,11765 ,1024230460 ,714510530 
2014,Q67,남,6288 ,13744 ,3486944070 ,2641904920 
2014,Q67,여,2881 ,6161 ,1138642190 ,856897020 
2014,Q68,남,3302 ,17047 ,661169060 ,443285810 
2014,Q68,여,2661 ,11589 ,496093820 ,337462000 
2014,Q69,남,1389 ,3751 ,559305550 ,445454560 
2014,Q69,여,1191 ,3152 ,488484580 ,388013470 
2014,Q70,남,1047 ,3057 ,581853480 ,466727960 
2014,Q70,여,780 ,2342 ,469804470 ,374125910 
2014,Q71,남,155 ,346 ,50733950 ,38736980 
2014,Q71,여,101 ,200 ,21890080 ,15614650 
2014,Q72,남,391 ,952 ,124218410 ,88262600 
2014,Q72,여,423 ,1061 ,210462610 ,153101810 
2014,Q73,남,31 ,66 ,3195540 ,1793080 
2014,Q73,여,49 ,157 ,17474640 ,11977710 
2014,Q74,남,2936 ,6204 ,759493440 ,563157560 
2014,Q74,여,2996 ,6292 ,734969200 ,535894490 
2014,Q75,남,1594 ,5364 ,1386088290 ,1196804900 
2014,Q75,여,1070 ,3805 ,875153620 ,752147700 
2014,Q76,남,1293 ,2270 ,256623130 ,185568830 
2014,Q76,여,1179 ,2526 ,328233930 ,240380980 
2014,Q77,남,366 ,2690 ,527629970 ,480231020 
2014,Q77,여,293 ,2220 ,299852580 ,263036600 
2014,Q78,남,800 ,3091 ,548825130 ,468349240 
2014,Q78,여,805 ,2876 ,378294670 ,314495790 
2014,Q79,남,789 ,3596 ,1643993500 ,1580962270 
2014,Q79,여,672 ,2743 ,1639178640 ,1588756630 
2014,Q80,남,416 ,1093 ,27667330 ,15542220 
2014,Q80,여,161 ,330 ,12663500 ,9228800 
2014,Q81,남,191 ,611 ,112324820 ,99260950 
2014,Q81,여,179 ,572 ,150339870 ,135493870 
2014,Q82,남,5557 ,12800 ,823016360 ,526210860 
2014,Q82,여,7896 ,19037 ,1336997000 ,872480930 
2014,Q83,남,138 ,275 ,22069400 ,15125000 
2014,Q83,여,6036 ,12253 ,1213514590 ,887835020 
2014,Q84,남,296 ,623 ,21126490 ,13023530 
2014,Q84,여,313 ,704 ,31489170 ,22613540 
2014,Q85,남,3046 ,13994 ,2018757930 ,1744500700 
2014,Q85,여,3251 ,14647 ,2149609470 ,1866161520 
2014,Q86,남,18 ,31 ,11734960 ,8835970 
2014,Q86,여,21 ,54 ,13709740 ,10302510 
2014,Q87,남,1556 ,16277 ,2873945630 ,2598395350 
2014,Q87,여,1294 ,12712 ,2059445930 ,1863263500 
2014,Q89,남,1528 ,4213 ,841750630 ,627919720 
2014,Q89,여,1761 ,4401 ,729543380 ,528674570 
2014,Q90,남,1104 ,19982 ,1450372320 ,1318801240 
2014,Q90,여,855 ,13696 ,780124910 ,704110780 
2014,Q91,남,23 ,445 ,142352790 ,132806410 
2014,Q91,여,33 ,963 ,181416420 ,175791190 
2014,Q92,남,15 ,120 ,39541620 ,34163910 
2014,Q92,여,9 ,43 ,2377670 ,1603070 
2014,Q93,남,345 ,5584 ,353624340 ,314233080 
2014,Q93,여,370 ,7727 ,640376770 ,572578410 
2014,Q95,남,5 ,7 ,710860 ,401560 
2014,Q95,여,9 ,13 ,432930 ,154230 
2014,Q96,남,44 ,368 ,47427130 ,41857400 
2014,Q96,여,1898 ,10462 ,2783351510 ,2498279190 
2014,Q97,남,3 ,5 ,115460 ,61760 
2014,Q97,여,38 ,181 ,11952350 ,7907740 
2014,Q98,남,549 ,2785 ,111699980 ,93371780 
2014,Q98,여,6 ,10 ,486660 ,194560 
2014,Q99,남,401 ,2936 ,189968820 ,143971000 
2014,Q99,여,411 ,2690 ,173754880 ,123050340 
2014,R00,남,57689 ,95527 ,5026507710 ,2869012660 
2014,R00,여,96094 ,162206 ,8001031060 ,4519725410 
2014,R01,남,8851 ,13328 ,321003730 ,172132540 
2014,R01,여,9450 ,14582 ,330657120 ,167920060 
2014,R02,남,1051 ,4453 ,1056388340 ,815148850 
2014,R02,여,725 ,2996 ,632933490 ,478266950 
2014,R03,남,28597 ,37616 ,868816330 ,526091550 
2014,R03,여,20299 ,29001 ,687733880 ,415602660 
2014,R04,남,165618 ,314769 ,18476194870 ,12543176550 
2014,R04,여,115398 ,208819 ,11798185120 ,7793506750 
2014,R05,남,158747 ,266120 ,10002817120 ,4864301240 
2014,R05,여,206221 ,353979 ,12633142170 ,6038397290 
2014,R06,남,88088 ,141311 ,12534431790 ,7242852530 
2014,R06,여,100914 ,156353 ,14866292340 ,8542590650 
2014,R07,남,390995 ,601970 ,38087742080 ,21814312550 
2014,R07,여,398206 ,612753 ,35341789660 ,20365267890 
2014,R09,남,22024 ,37704 ,2819936690 ,1689297970 
2014,R09,여,23558 ,39593 ,2451776600 ,1417195860 
2014,R10,남,557033 ,779650 ,42194778580 ,23556936700 
2014,R10,여,908960 ,1298007 ,62029919440 ,34694011250 
2014,R11,남,171180 ,216028 ,6191379980 ,4024074630 
2014,R11,여,271246 ,345368 ,10409975880 ,6666364630 
2014,R12,남,39498 ,66932 ,1329745840 ,862161470 
2014,R12,여,57615 ,94609 ,1822806160 ,1197838920 
2014,R13,남,5059 ,17689 ,2242793820 ,1580295390 
2014,R13,여,4692 ,13100 ,1708840530 ,1192346110 
2014,R14,남,6659 ,9636 ,369511590 ,224220600 
2014,R14,여,8020 ,11748 ,405691520 ,241661700 
2014,R15,남,2873 ,7667 ,342953920 ,204555340 
2014,R15,여,5312 ,14307 ,684384240 ,418306880 
2014,R16,남,1190 ,1958 ,182435000 ,114278180 
2014,R16,여,985 ,1490 ,125341260 ,76228630 
2014,R17,남,6696 ,11363 ,1058346820 ,707158140 
2014,R17,여,5584 ,9176 ,833035040 ,568132290 
2014,R18,남,1543 ,3163 ,540751580 ,371001670 
2014,R18,여,1801 ,3430 ,673670600 ,470213950 
2014,R19,남,37703 ,52021 ,2842693770 ,1744952050 
2014,R19,여,41047 ,59359 ,3633426830 ,2245947880 
2014,R20,남,11346 ,18151 ,1122153340 ,581830320 
2014,R20,여,14774 ,23667 ,1512492490 ,794093270 
2014,R21,남,33411 ,42247 ,990126430 ,616872760 
2014,R21,여,35797 ,45285 ,1117253840 ,670020660 
2014,R22,남,39409 ,87993 ,5508735960 ,3097460970 
2014,R22,여,43932 ,89045 ,5354136590 ,2963652400 
2014,R23,남,7681 ,10399 ,445430320 ,311437880 
2014,R23,여,12072 ,17720 ,723165620 ,495278970 
2014,R25,남,19956 ,42741 ,2052867380 ,1125498090 
2014,R25,여,28498 ,60377 ,2724059010 ,1482990170 
2014,R26,남,10441 ,26386 ,2820799410 ,1854734230 
2014,R26,여,9340 ,24958 ,4713802140 ,3286819600 
2014,R27,남,959 ,3113 ,513192150 ,339762130 
2014,R27,여,688 ,1956 ,517808220 ,357405350 
2014,R29,남,9808 ,21426 ,1047323090 ,595943270 
2014,R29,여,10767 ,23620 ,957842370 ,531081760 
2014,R30,남,32165 ,52146 ,1754996540 ,1013466330 
2014,R30,여,29023 ,43462 ,1403475850 ,817243100 
2014,R31,남,86380 ,184662 ,13794872600 ,7341525840 
2014,R31,여,99659 ,204743 ,12392387700 ,6287934420 
2014,R32,남,5361 ,13834 ,485773190 ,318330110 
2014,R32,여,22524 ,49212 ,1446324480 ,960457980 
2014,R33,남,7629 ,16498 ,993256910 ,589258780 
2014,R33,여,2837 ,5399 ,309903520 ,189212980 
2014,R34,남,488 ,599 ,64543930 ,43729720 
2014,R34,여,470 ,732 ,74056860 ,50602990 
2014,R35,남,26353 ,55854 ,1179761920 ,703459680 
2014,R35,여,26730 ,50579 ,1184294330 ,659657840 
2014,R36,남,1569 ,4555 ,88918910 ,58780240 
2014,R36,여,138 ,188 ,6007080 ,4351120 
2014,R39,남,12855 ,19265 ,427828760 ,272274170 
2014,R39,여,7911 ,11812 ,331962400 ,204622790 
2014,R40,남,3364 ,4941 ,4433400410 ,3262686910 
2014,R40,여,3558 ,6093 ,6927411360 ,5185160490 
2014,R41,남,8043 ,18667 ,1600774580 ,978455450 
2014,R41,여,14884 ,34027 ,3311040410 ,2097777090 
2014,R42,남,251138 ,446255 ,24018442790 ,13780236020 
2014,R42,여,484922 ,830685 ,41662768540 ,24545020110 
2014,R43,남,12174 ,26432 ,725851640 ,409612250 
2014,R43,여,18858 ,40940 ,1024554110 ,580525540 
2014,R44,남,1840 ,3651 ,217256560 ,107283910 
2014,R44,여,2206 ,4172 ,264488790 ,131662880 
2014,R45,남,7500 ,11349 ,470752230 ,305421090 
2014,R45,여,11934 ,18472 ,577663610 ,380292640 
2014,R46,남,464 ,728 ,43421600 ,28859960 
2014,R46,여,467 ,765 ,35415980 ,21386850 
2014,R47,남,6774 ,21741 ,1109220060 ,637095050 
2014,R47,여,4243 ,11008 ,965198450 ,549061800 
2014,R48,남,56 ,179 ,7174820 ,3600330 
2014,R48,여,53 ,170 ,6257720 ,3517830 
2014,R49,남,7376 ,13732 ,504435200 ,240764950 
2014,R49,여,8417 ,15744 ,498353150 ,244700930 
2014,R50,남,326975 ,491997 ,27248423180 ,18173846690 
2014,R50,여,351609 ,528055 ,29169015850 ,19320444550 
2014,R51,남,290965 ,440184 ,19136806630 ,10860587030 
2014,R51,여,467960 ,734430 ,29289709780 ,16819551560 
2014,R52,남,80031 ,144872 ,4960122860 ,2933993270 
2014,R52,여,110710 ,215185 ,6161616470 ,3659286750 
2014,R53,남,13203 ,18252 ,547832430 ,385342630 
2014,R53,여,21964 ,30525 ,875340230 ,616446330 
2014,R54,남,537 ,1070 ,514983320 ,366034900 
2014,R54,여,1239 ,2402 ,1431932560 ,1039330040 
2014,R55,남,38038 ,69527 ,10040458510 ,5655408560 
2014,R55,여,51292 ,89623 ,11952732930 ,6626920820 
2014,R56,남,40233 ,82422 ,16206833470 ,11374131370 
2014,R56,여,30379 ,61762 ,11512483930 ,8152487350 
2014,R57,남,2837 ,4497 ,8851305300 ,7289769980 
2014,R57,여,3218 ,5455 ,7780279670 ,6335233010 
2014,R58,남,1290 ,1619 ,122257330 ,79078400 
2014,R58,여,1346 ,1709 ,82509950 ,49243500 
2014,R59,남,12452 ,22439 ,1733993990 ,1041765250 
2014,R59,여,21026 ,36962 ,2274015020 ,1305426680 
2014,R60,남,43892 ,79324 ,3353013980 ,2037337810 
2014,R60,여,103923 ,197620 ,7059654430 ,4286895080 
2014,R61,남,6789 ,12246 ,1882407710 ,1407338280 
2014,R61,여,5853 ,10380 ,1240542090 ,922786180 
2014,R62,남,20844 ,164782 ,10062270760 ,7540109900 
2014,R62,여,16216 ,122577 ,8364699380 ,6193860060 
2014,R63,남,37194 ,56261 ,2530954120 ,1627674570 
2014,R63,여,51697 ,76652 ,3079288260 ,2068375810 
2014,R64,남,192 ,292 ,69516340 ,52008770 
2014,R64,여,302 ,461 ,115573950 ,88863860 
2014,R65,남,271 ,382 ,612646450 ,500517780 
2014,R65,여,262 ,363 ,530171750 ,418358600 
2014,R68,남,15738 ,21164 ,530406470 ,340127500 
2014,R68,여,21786 ,33266 ,1062757240 ,585370490 
2014,R69,남,4541 ,13710 ,315813350 ,180741610 
2014,R69,여,5279 ,16593 ,366884190 ,220727160 
2014,R70,남,30 ,34 ,1066370 ,712170 
2014,R70,여,31 ,38 ,2418260 ,1856080 
2014,R71,남,208 ,349 ,13676610 ,6715420 
2014,R71,여,160 ,241 ,9578300 ,5656560 
2014,R72,남,1559 ,2507 ,136115440 ,71752700 
2014,R72,여,2291 ,3460 ,163464580 ,87772330 
2014,R73,남,100639 ,160639 ,4189533190 ,2496156620 
2014,R73,여,120664 ,188161 ,4600293590 ,2871590770 
2014,R74,남,6525 ,11264 ,604944390 ,316812660 
2014,R74,여,5092 ,7356 ,379416560 ,242289770 
2014,R75,남,27 ,49 ,21538080 ,17507080 
2014,R75,여,3 ,3 ,120390 ,72250 
2014,R76,남,1842 ,3912 ,214778950 ,100352680 
2014,R76,여,2782 ,5903 ,387764860 ,165834360 
2014,R77,남,552 ,998 ,87649170 ,48631260 
2014,R77,여,698 ,1187 ,95390880 ,53611950 
2014,R78,남,180 ,305 ,8490790 ,4879180 
2014,R78,여,146 ,306 ,11260200 ,8063640 
2014,R79,남,8589 ,17178 ,1067509000 ,579457620 
2014,R79,여,7684 ,13313 ,826888190 ,446502730 
2014,R80,남,22928 ,51849 ,2491487440 ,1278128360 
2014,R80,여,23464 ,50264 ,2311046060 ,1190890310 
2014,R81,남,15635 ,35255 ,1033042130 ,756234710 
2014,R81,여,18016 ,39425 ,1982423590 ,1463809700 
2014,R82,남,8796 ,12496 ,483208710 ,265321560 
2014,R82,여,13165 ,18590 ,660406020 ,350130200 
2014,R83,남,15 ,30 ,7087250 ,4896700 
2014,R83,여,20 ,39 ,3441440 ,1545460 
2014,R84,남,340 ,454 ,27206640 ,16007140 
2014,R84,여,327 ,403 ,25375240 ,15334220 
2014,R85,남,133 ,289 ,32955720 ,20247900 
2014,R85,여,145 ,308 ,23372790 ,11233580 
2014,R86,남,1432 ,2266 ,63180660 ,39125070 
2014,R87,여,40333 ,70832 ,3994262450 ,2212223840 
2014,R89,남,2485 ,5480 ,359503430 ,169396780 
2014,R89,여,2835 ,5679 ,339879010 ,154247720 
2014,R90,남,550 ,875 ,79420940 ,49781160 
2014,R90,여,666 ,1041 ,94582470 ,58206260 
2014,R91,남,53689 ,94647 ,9406050230 ,5106522290 
2014,R91,여,45070 ,77957 ,7246318840 ,3959807020 
2014,R92,남,105 ,159 ,7462620 ,3456820 
2014,R92,여,65824 ,83957 ,2607832430 ,1482826460 
